essay_id,essay_set,essay,rater1_domain1,rater2_domain1,domain1_score
26,2,"आपत्तिजनक सामग्री से भरी दुनिया, और इसके लिए लगभग कुछ भी नहीं कर सकते हैं। ये पुस्तकें जिन्हें हम अपने समाज के भविष्य को प्रभावित करने में पीछे छोड़ते हैं। इन सामग्रियों को पुस्तकालयों की अलमारियों से नहीं हटाया जाना चाहिए क्योंकि यह एक बड़ी विविधता ज्ञान का हिस्सा है और पुस्तकालय अंतिम स्थान नहीं है जहां कोई ऐसी सामग्री की तलाश करेगा। इस के तार्किक पक्ष पर, एक व्यक्ति के पास जितनी अधिक शक्ति होती है, वह उतना अधिक जानता है। इसका मतलब यह नहीं है कि फिल्मों के संगीत के कुछ प्रकार जैसे कुछ आइटम उसकी उम्र को नापसंद करते हैं। कुछ हिस्से वास्तव में आक्रामक हो जाते हैं, जब वे कुछ अप्रभावी देखते हैं, लेकिन याद रखने वाली बात यह है कि, तथाकथित छोटे बच्चे जल्द या बाद में ऐसी वस्तुओं को देखेंगे; यह बड़े होने का सिर्फ एक हिस्सा है। अंतिम पैराग्राफ में, यह सुझाव दिया गया है कि एक व्यक्ति के पास बड़े पैमाने पर सुधार का कारण होना चाहिए क्योंकि यह सुनिश्चित करने के लिए कि एक आदर्श छोटी आत्मा नहीं है और सभी के पास क्रूरता की मात्रा है। उदाहरण के लिए, @संगठन1 और @नाम1 जैसे कुछ कुछ को स्कूल में पढ़ाया जाता है और इसे खतरनाक माना जा सकता है। @संगठन1 में हम परमाणुओं के तरीके सीखते हैं और यह सुनिश्चित करते हैं कि वे अन्य रसायनों के साथ कैसे प्रतिक्रिया करेंगे। जब प्रयोगशाला में, छात्रों को खतरनाक वातावरण की वजह से सुरक्षा सामग्री पहननी पड़ती है। वही @नाम1 के लिए जाता है, एक व्यक्ति स्वस्थ जीवन जीने के बारे में सीखता है और इसके लिए छात्रों को मानव शरीर के बारे में सीखना पड़ता है जैसे कि प्रजनन प्रणाली। इन @नाम3 में हम बेहतर सीखते हैं कि दुनिया हमारे आसपास कैसे काम करती है और इसके साथ हम ऐसी चीजें सीखते हैं जो खतरनाक हो सकती हैं। हम जो कुछ भी करते हैं उसके साथ उत्तरोत्तर और नकारात्मक परिणाम होते हैं। मैं जो सुझाव दे रहा हूं, वह यह है कि हमें वास्तव में जरूरी चीजों का एक स्वस्थ संतुलन खोजने की जरूरत है और जो सामग्री सख्त मनोरंजन है, और उन वस्तुओं को हटा दिया जाना चाहिए। यदि इसके पीछे इसका कोई उद्देश्य है, तो यह एक स्थान रखता है लेकिन अगर यह नाटक के बारे में बात करने वाली कुछ पत्रिका है तो यह बहुत ही बेकार है। इस बड़े संसार में हमेशा से ही ऐसे लोग थे और हमेशा ऐसे लोग या सामग्री होते थे जो बुरे होते हैं। फिर भी यह सब धारणा का विषय है और सभी के अलग-अलग पक्ष और मूल्य हैं। इस समस्या के होने के साथ, हम अपने मूल्यों के आधार पर अपनी श्रेष्ठताओं के साथ यह निर्णय लेंगे",4,4,4
27,2,"लोग चीजों के बारे में अपने स्वयं के उत्पीड़न के हकदार हैं। किसी को क्या आक्रामक लग सकता है किसी और को नहीं। पुस्तकालयों को कुछ भी करने में सक्षम होना चाहिए जो किसी ऐसे व्यक्ति को दिलचस्पी ले सकता है जो वहां किसी को शिक्षित करता है, जो आश्रित हैं कि लोग नाराज हैं या नहीं। अगर हम सबके कहने पर चले गए तो शायद हम लाइब्रेरी के समतल पर कुछ भी नहीं करेंगे। लोगों को कुछ गलत होगा सब कुछ के साथ एक व्यक्ति को बस मानव प्रकृति उस बाहर कर सकते हैं। मैंने नॉनफ़िक्शन किताबें पढ़ी हैं और ऐसी फ़िल्में देखी हैं जो सच्ची कहानियों पर आधारित हैं, जिसमें शब्द और भाषा का इस्तेमाल किया गया है जो कुछ लोगों को अपमानजनक लग सकता है लेकिन कैसे लोग अपनी भावनाओं को व्यक्त करने वाले होते हैं और बिना किसी का अपमान किए लोगों को शिक्षित करते हैं। कैसे हमें पूरी कहानी बताए बिना इतिहास पढ़ाने के लिए माना जाता है। दासता और @व्यक्ति1 एक भयानक चीजें थीं जो हुईं और इसके बारे में सिखाना महत्वपूर्ण है ताकि ऐसा दोबारा न हो। लोगों को अपमानित किए बिना इन भयानक घटनाओं के बारे में सिखाना कठिन होगा। मेरा मानना ​​है कि हमें इन सामग्रियों को पुस्तकालय की अलमारियों पर बाहर रखना चाहिए, और अगर लोगों को यह पसंद नहीं है, तो उन्हें देखें या उन्हें देखें। यह मेरी राय है कि तुम्हारा क्या है
",4,3,4
28,2,"मुझे लगता है कि अगर लोगों को किताबें आक्रामक लगती हैं तो उन्हें उस किताब को पढ़ना भी नहीं चाहिए। यदि किताबें आक्रामक पाई जाती हैं और अलमारियों से ली जाती हैं तो पुस्तक अलमारियां खाली हो जाएंगी। तब उनके लोगों को पढ़ने के लिए कुछ नहीं बचा। कुछ महानतम लेखक अपनी किताबों में आपत्तिजनक शब्दों का इस्तेमाल करते हैं और उन्हें ठिकाने लगा लेते हैं और आपको सबसे बड़ी सामग्री से छुटकारा मिल जाएगा। @व्यक्ति1 @नाम1 पुस्तक में उदाहरण के लिए '@नाम2' अपने समलैंगिकों के लिए आक्रामक है और एक की मौत हो जाती है।
",2,2,2
29,2,"एक पुस्तक शब्दों या घटनाओं से अधिक है; वे रोमांच और कहानियां हैं जो एक व्यक्ति से दूसरे व्यक्ति तक यात्रा करते हैं। मुझे यह आश्चर्यजनक लगता है कि कैसे एक देश का कोई व्यक्ति किताब लिख सकता है, तो दूसरे देश का कोई व्यक्ति इसे पढ़ सकता है। प्रेरक कहानियां किताबों, संगीत और फिल्मों में एक व्यक्ति से दूसरे तक पहुंचती हैं; मेरा मानना ​​है कि इस तरह की चीजें हमें उस आकार में मदद करती हैं जैसे हम आज हैं। मेरे उत्पीड़न में आज मनोरंजन के साथ कई समस्याएं हैं। उनमें अब वे चीजें शामिल हैं जो बहुत हिंसा और अंतरंगता दिखाती हैं; जो @महीना1 कुछ लोगों के लिए फिट नहीं है। मुझे नहीं लगता कि उन्हें उन्हें बंद अलमारियों में ले जाना चाहिए, लेकिन बस उन्हें दर दें ताकि हर कोई जानता हो कि क्या उम्मीद है। फ़िल्मों को रेट किया गया है क्योंकि कुछ लोग नहीं चाहते हैं या उन्हें यह देखने की ज़रूरत नहीं है कि उनमें क्या होगा। जबकि यह कुछ उपयुक्त नहीं है, लेकिन इसके अन्य भाग हमें निर्देशित करते हैं। यह लगभग ऐसा है जैसे वे हमें सबसे बुरे के लिए तैयार कर रहे हैं, लेकिन सबसे अच्छे के लिए उम्मीद कर रहे हैं। हम देखते हैं कि मनोरंजन के इन लेखों में एक व्यक्ति के साथ क्या होता है, और यह हमें यह सुनिश्चित करने में मदद करता है कि हम एक ही गलती नहीं करते हैं। मेरा यह भी मानना ​​है कि कई कहानियां और फिल्में हमें बेहतर इंसान बनने और अपने सपनों तक पहुंचने के लिए प्रेरित करती हैं। अगर हम देखते हैं कि एक व्यक्ति यह कर सकता है, तो हम सोचते हैं, मैं क्यों नहीं कर सकता? अगर हम किसी को प्रोत्साहित नहीं करेंगे या किसी और को धक्का नहीं देंगे, तो वे क्या करेंगे? एंटरटेनमेंट उस अवधारणा को आगे बढ़ाता है, लेकिन इसकी वास्तविकता दिखाने के लिए इसमें सब कुछ जोड़ता है। चाहे इन चीजों के लिए अपराध या कठोर सामग्री हो, वे अभी भी तैयार करते हैं और हमें रोजमर्रा की जिंदगी के माध्यम से लड़ाई में मदद करते हैं।
",3,3,3
30,2,"मेरा मानना ​​है कि कुछ किताबें, संगीत, मैजीन या फिल्मों को हटाया जाना चाहिए। अगर वे आपत्तिजनक पाए जाते हैं तो यह मेरी समस्या नहीं है। अगर वे मुझे अपमानित करते हैं तो ठीक है, यह मेरा मुद्दा है। जब यह उल्लेखित वस्तुओं में से किसी में आता है, तो जल्द या बाद में समाज उन्हें फिर से ढूंढेगा और वे वापस अलमारियों पर आ जाएंगे। कोई फर्क नहीं पड़ता कि वे कितने आक्रामक हैं, उन्हें वापस अलमारियों पर लाएंगे। यदि किसी व्यक्ति या समूह के लोगों के समूह द्वारा बुक आईडी पाया गया है तो इसका मतलब यह है कि इसे अलमारियों से हटा दिया जाना चाहिए। यह एक ऐसी समस्या है जिसे एक व्यक्ति या लोगों के समूह के साथ रहना होगा। कुछ भी और सब कुछ अपने तरीके से शैक्षिक है। यहां तक ​​कि अगर यह अपमानजनक है, तो यह किसी को सही से गलत सिखा सकता है। कहा जा रहा है कि यह गलत है या किसी के लिए सही है कि वह अलमारियों से हटाए जाने के लिए कुछ आक्रामक करना चाहता है? यह एक व्यक्ति के व्यक्तिगत विचारों या मान्यताओं पर निर्भर करता है। वे इसे पसंद करते हैं या नहीं, चीजें किसी के लिए अपमानजनक हैं और वहां कुछ भी नहीं है जिसे हम बदल सकते हैं। यह स्वीकार करना दुखद है, लेकिन वास्तव में ऐसा कुछ भी नहीं है जिसे बदलना है। इसके साथ रहना आसान है। हो सकता है कि जो कुछ भी आपको आक्रामक लगे वह आपत्तिजनक न हो। यह इस बात पर निर्भर करता है कि आप क्या अपराध करते हैं। हो सकता है कि लेखक, निर्देशक, या संगीतकार किसी चीज़ के लिए आक्रामक हों, शायद उन्होंने ऐसा नहीं किया। यह सब इस बात पर आधारित है कि आप क्या सोचते हैं। इसलिए जब यह उबलता है तो अलमारियों से कुछ भी नहीं हटाया जाना चाहिए। के लिए अगर एक चीज को हटाना चाहिए तो हो सकता है कि आप सब कुछ हटा दें।",3,3,3
31,2,"मुझे बिल्कुल नहीं लगता है कि किसी भी पुस्तक, फिल्म, पत्रिका, संगीत, आदि को शेल्फ से हटा दिया जाना चाहिए क्योंकि वे इसे आक्रामक पाते हैं। यदि हम ऐसा करते हैं, तो सभी किताबें शेल्फ से बाहर हो जाएंगी। कभी-कभी वास्तव में अच्छी किताबें तब होती हैं जब वे आक्रामक होते हैं, क्योंकि वे वास्तव में आपको बता रहे हैं कि वे वास्तव में क्या मानते हैं। मुझे याद है जब मैं बारह वर्ष का था, तो समाचार कह रहा था कि एक स्कूल शेल्फ से किताबें ले रहा था क्योंकि यह एक व्यक्ति को नाराज करता था। स्कूल। चौंकाने वाला हिस्सा यह था कि लगभग पूरा स्कूल उस किताब को पढ़ रहा था। यहां तक ​​कि शिक्षक भी इसे पढ़ रहे थे। स्कूल बोर्ड ने भी परवाह नहीं की। मुझे लगता है कि पूरी तरह से गलत तरीके से संभाला गया था। उन्हें लड़की से बात करनी चाहिए थी और कहा था कि यह पूछना अनुचित है कि हर कोई इसे कब पढ़ता है। अगर इसने उसे नाराज किया, तो उसे नहीं पढ़ना चाहिए। संगीत कई लोगों के लिए एक आउटलेट है। वे अपनी भावनाओं को इस तरह से व्यक्त कर सकते हैं जो आश्चर्यजनक है। संगीत के बिना, दुनिया में कोई मज़ा नहीं होगा। लोग संगीत सुन रहे हैं। जब वे उदास, पागल, परेशान, भ्रमित आदि होते हैं, अगर लोगों को लगता है कि किसी प्रकार का संगीत आक्रामक है, तो उन्हें इसे नहीं सुनना चाहिए। फिल्में हर समय कम से कम एक चीज के लिए आक्रामक होने वाली हैं। वह वही है जो एक फिल्म बनाता है: एक नायक और एक विलियन। हम अच्छे लोगों को जीतना चाहते हैं। फिल्म बुरे लोगों का मजाक उड़ाती है। किसी को हमेशा चोट लगने वाली है। जब मैं कुछ पढ़ता हूं, देखता हूं या सुनता हूं, तो मुझे नहीं लगता कि यह मेरे या किसी और के लिए कितना अपमानजनक है। मुझे लगता है कि कलाकार कैसा लगता है। उन्होंने ऐसा क्यों लिखा यह निश्चित तरीका है। अगर मैं संगीत सुन रहा हूं, तो मैं पहली बार बीट और शब्दों को सुनता हूं। फिर अगर मुझे यह पसंद है, तो मैं इसे गाना शुरू करता हूं। अगर मुझे यह पसंद नहीं है, तो मैं सिर्फ गाना बदल देता हूं। मुझे उम्मीद है कि लोग किसी के नाराज होने पर बस सेल्फी लेने से नहीं चूकेंगे। हमें जीवन में विभिन्न विचारों की आवश्यकता है। अगर हम सभी की राय समान होती, तो हम वैसे भी खुद नहीं होते। मैं हर किसी की तरह एक जैसा नहीं होना चाहता। मुझे अपने व्यक्तित्व से प्यार है। मैं अलग हूं और एक तरह का बहिष्कार करता हूं। लेकिन मैं खुद के लिए सच हूं। और मैं अन्य लोगों की राय का सम्मान करता हूं। काश हर कोई ऐसा ही करता। या कम से कम ऐसा ही करने की कोशिश करें। मुझे जो कहना था, उसे सुनने के लिए धन्यवाद
",4,4,4
32,2,"पुस्तकों, संगीत, फिल्मों, पत्रिकाओं आदि को कुछ पुस्तकालय की अलमारियों से नहीं हटाया जाना चाहिए क्योंकि लोगों को इस बात पर पर्याप्त समझ है कि वे किस चीज में रुचि रखते हैं और वे किस चीज में रुचि नहीं रखते हैं। हमेशा ऐसे लोग होंगे जो विशिष्ट विचारों या विचारों को अप्रिय नहीं पाते हैं। विषय क्या है, इसलिए सेंसरशिप से वास्तव में व्यक्ति पर कोई फर्क नहीं पड़ता है। सेंसरशिप आवश्यक नहीं है क्योंकि लोगों को पता है कि वे बिना किसी की रुचि के उनकी मदद करने में मदद करते हैं जो उन्हें ढूंढ रहे हैं। सेंसरशिप पूरी तरह से आवश्यक नहीं है क्योंकि लोगों को हमेशा कुछ ऐसा मिलेगा जो वे वास्तव में नहीं खोज रहे हैं या उनमें दिलचस्पी नहीं लेते हैं। आसपास के समुदाय में दूसरों की सेंसरशिप के बिना लोगों के हित अपने स्वयं के व्यवसाय हैं। मैंने एक-दो किताबें पढ़ी हैं, जिनमें उनके पास मारना है, लेकिन पुस्तक अभी भी उतनी ही अच्छी है जितनी कि इसमें मारना के बिना होगी। लोगों को कुछ भी पसंद नहीं है, क्योंकि किताबें, संगीत और फिल्में जैसी कुछ वस्तुओं के साथ हमेशा खामियां होती हैं। पुस्तकों, संगीत और फिल्मों में सभी को आम व्यक्ति से बहुत अधिक रुचि है, और प्रत्येक व्यक्ति अपनी रुचि के आधार पर अपने निर्णय लेने में सक्षम है। व्यक्ति को संगीत या अन्य सुनने के लिए संपादित वस्तुओं, या संगीत की आवश्यकता नहीं है। नाराज हुए बिना वस्तुएं। हर काम में लोगों के लिए कुछ अप्रिय है जो प्रकाशित किया गया है, और खरीदार को कुछ खरीदने और खरीदने से पहले उस तथ्य के बारे में पूरी तरह से पता है। सेंसरशिप आवश्यक नहीं है क्योंकि व्यक्तियों को इस बात की जानकारी होती है कि वे जो कुछ भी बिना बताए उनकी रुचि रखते हैं उन्हें क्या देखना है। लोग लगभग हमेशा इस बात से नाराज हो जाते हैं कि वे क्या देख रहे हैं या कोई बात नहीं सुन रहे हैं, इसलिए सेंसरशिप इतनी बड़ी बात क्यों है? आज के समाज में सेंसरशिप की आवश्यकता नहीं है क्योंकि प्रत्येक विशिष्ट व्यक्ति अपने निर्णय लेने में सक्षम है कि वह अपने लिए क्या सर्वश्रेष्ठ है। पुस्तकों, संगीत, फिल्मों, पत्रिकाओं आदि को पुस्तकालय की अलमारियों से दूर नहीं ले जाना चाहिए क्योंकि हमेशा कुछ आक्रामक वस्तुएं होंगी जो कुछ व्यक्तियों को अप्रिय लगेगी चाहे वह वस्तु कोई भी हो।
",3,4,3
33,2,"बहुत से लोग मानते हैं कि पत्रिकाएं, किताबें, फिल्में, संगीत, पोस्टर, प्लस कुछ अन्य प्रकार की बुरी चीजें हैं जो माता-पिता नहीं चाहते हैं @नाम1 देखने के लिए। उनमें से कुछ सामान जो अलग-अलग रंगीन लोगों के बारे में किताबों में हैं, हो सकता है कि उस रंगीन त्वचा के बाल कटाने के बारे में कुछ भयानक बातें भी हो सकती हैं, @नाम1 जो इन किताबों में मौजूद सामान को देखने के लिए युवा हैं। बहुत सारी @नाम2 लाइब्रेरी में स्टोर के चारों ओर ये चीजें हैं। इनमें से कुछ लोग जो इन पुस्तकों को प्राप्त करते हैं, उन्हें त्वचा के रंग के बारे में पुस्तक क्या कह रही है, इसके बारे में अच्छा दिल रखने की आवश्यकता हो सकती है। अगर उन्हें यह पसंद नहीं है कि पुस्तक क्या है और इसे क्या कहना है तो उस पुस्तक को प्राप्त न करें। क्योंकि आप लेखक द्वारा कहानी, संगीत, फिल्म, पोस्टर लिखने के तरीके को नहीं बदल सकते। लेकिन ज्यादातर लोग जो मुझे पता है कि अलग-अलग रंग हैं, बहुत प्रफुल्लित करने वाले हैं और कभी-कभी इसके बारे में मजाक बनाते हैं। हो सकता है कि किताब में कुछ बहुत भयानक बातें भी कही गई हों
",3,2,3
34,2,"क्या आप चाहते हैं कि आपका चूना उन चीजों के बारे में पढ़े जो केवल @नाम1 को पता हो? जब आप किसी लाइब्रेरी में जाते हैं तो आप @नाम2, @नाम3, @स्थान1 के @नाम4, @नाम5 आदि के बारे में जानने के लिए लाइब्रेरी दुनिया के बारे में नई चीजें सीखने के लिए हैं जो बाद में आपको @नाम9 में मदद करेंगे। जब आप पहली बार किसी पुस्तकालय में चलते हैं, तो आप @नाम2 पुस्तकों की जाँच कर रहे लोगों को छोड़कर, या वे पुस्तकें जो आपकी आंख को केवल शीर्षक से पकड़ती हैं। अगर हम पाते हैं कि कोई किताब आक्रामक है, या हमारे भविष्य के भविष्य को बेहतर बनाने में मदद नहीं करेगी, तो खड़े होकर अपने मानसिक विकास के लिए लड़ें। हमें यह भी सोचना चाहिए कि चीलन क्या पढ़ना चाहती है। उन्हें यह पढ़ने का अधिकार है कि वे क्या चाहते हैं, जब तक यह उनके लिए मनोरंजक है और वे कुछ नया सीख रहे हैं। कुछ पुस्तकें उन्हें उस दुनिया के बारे में सिखाती हैं जो वे बड़े हो रहे हैं। कुछ किताबें हैं जो मैं अपने बच्चे को पढ़ने नहीं देता, लेकिन मैं अपने दिल में जानता हूं कि वह कुछ ऐसा सीख रही है कि मैं @महीना1 उसे सिखाने में सक्षम नहीं हूं। इस प्रकार की पुस्तकें हैं जिन्हें मैं ''नाम7 '' कहता हूं। वे किताबें जो आपत्तिजनक लग सकती हैं, जब अंत में वे वास्तव में होती हैं, जिसे मैं '@नाम8' कहता हूं, जो उन्हें आता है उसे तैयार करने में मदद करता है। हर किताब इंद्रधनुष, सुंदर रंगों या पॉप-अप से भरी नहीं होगी। उन्हें पता होना चाहिए कि वे कुछ ऐसे लोग हैं जिनके लिए उन्हें माइंडफुल होना है, और जो लोग उन्हें @नाम9 पर शिक्षित कर रहे हैं। उन्हें क्या सही है, और क्या गलत है, के बीच अंतर सीखना होगा। अपने द्वारा पढ़ी गई पहली किताब याद है? मैं करता हूँ। इसे '@नाम10 और @नाम11' कहा जाता था। मैंने उस पुस्तक को पढ़ा जब मैं @संख्या था। इस दिन तक मेरी माँ कहती है, 'मैंने आपको कई बार उस किताब को पढ़ने से रोकने की कोशिश की, यह खतरनाक ख़तरा था कि एक @संख्या1 वर्ष को उस छोटी उम्र में पढ़ने में सक्षम नहीं होना चाहिए।' वह जो नहीं जानती थी, वह था; उस किताब ने मुझे दुनिया के बारे में बताया था। वह ज्ञान जो मैंने तब प्राप्त किया था, बाद में मेरी @नाम9 पर मदद की थी। कुछ किताबें पढ़ने के लिए मानसिक होती हैं जबकि कुछ नहीं होती हैं। अगर आपको लगता है कि आपके बच्चे को एक निश्चित किताब नहीं पढ़नी चाहिए, तो उसे अपने लिए पढ़ें, और फिर अपने बच्चे को इसका कारण बताएं कि वे उसी किताब को नहीं पढ़ सकते हैं जिसे आपने अभी पढ़ा था।
",4,3,4
35,2,"पुस्तकालयों के बारे में पढ़ने के लिए सामग्री का एक बहुत कुछ है। उनके पास बच्चों की किताबें से लेकर वयस्क किताबें हैं। सभी पुस्तकें विभिन्न आयु समूहों पर अलग-अलग होती हैं। इतने लोग एक दिन में परिवाद पर जाते हैं। लेकिन सवाल यह है कि क्या सर्टिफिकेट सामग्रियों को शेल्फ़ से हटा दिया जाना चाहिए क्योंकि वे आक्रामक पाए जाते हैं? जवाब न है। जब लोग परिवाद में जाते हैं, तो इसका मतलब है कि वे कुछ सीखना चाहते हैं, या उन्हें प्राप्त करने के लिए कुछ खोजना चाहते हैं। जब आप किसी चीज़ को फिर से शुरू करने के लिए परिवाद में जाते हैं, और उनके पास आपकी ज़रूरत की किताब नहीं होती है, या आपकी ज़रूरत की फिल्म होती है, तो आप क्या करने जा रहे हैं? जब आप किसी चीज़ पर प्रोजेक्ट कर रहे होते हैं, तो उन्हें क्या खुशी मिलती है और उनके पास आपकी ज़रूरत की किताब नहीं है? क्या आप चाहते हैं कि आपके बच्चे स्कूल में फेल हों क्योंकि वे कामगार सामग्री को ठिकाने लगाते हैं? लोगों को शेल्फ़ से सामग्री नहीं लेनी चाहिए 'यह उन्हें पसंद नहीं है।' अगर उन्हें लगता है कि यह आपत्तिजनक है, तो उन्हें इसे वापस शेल्फ पर रखना चाहिए और कुछ और ढूंढना चाहिए। उन्हें इसे बंद नहीं करना है क्योंकि वे इसे खत्म कर रहे हैं। हर किसी के पास चीजों पर अलग-अलग बेले होते हैं। सामग्री खोजने के लिए जाने के लिए अलग-अलग वर्गों में लिबरी होते हैं। यह बच्चों, कल्पना और नॉनफिक्शन से भिन्न होता है। यह कभी-कभी आपके द्वारा ढूंढी जा रही चीज़ों से भी जाता है। किसी को भी कुछ बंद नहीं करना चाहिए अगर यह आक्रामक है क्योंकि यह पहली जगह में इसे देखने के लिए उनका चयन था। जब आप किसी परिवाद में जाते हैं तो कोई भी आपको यह नहीं बता सकता है कि आप क्या कर सकते हैं और क्या नहीं देख सकते हैं। यदि वे जो कुछ भी देखते हैं, उसे पसंद नहीं करते हैं, तो इसे नीचे रख दें। यह इतना आसान है। यदि आप वह नहीं खोज पा रहे हैं जो आप ढूंढ रहे हैं, तो परिवादियों के पास चीजों को देखने के लिए कंप्यूटर भी हैं",3,3,3
36,2,"एक किताब एक व्यक्ति के विश्वासों का प्रतिनिधित्व करती है और एक विषय के बारे में महसूस करती है। इसलिए किताबों को सेंसर करना गलत है क्योंकि यह बोलने की आजादी के खिलाफ है। मेरा मानना ​​है कि किताबें, या अन्य मीडिया को हटाया नहीं जाना चाहिए क्योंकि यह @महीना1 आपत्तिजनक है, अगर यह किसी चीज के बारे में सच्चाई है तो हमें इसके बारे में पढ़ने की जरूरत है ताकि त्रासदियों को फिर से होने से रोका जा सके। एक व्यक्ति जो किसी विषय को आक्रामक पाता है, उसे इसके बारे में पढ़ने के लिए मजबूर नहीं किया जाता है। यदि हम अन्य लोगों की मान्यताओं को स्वीकार नहीं करते हैं, तो हम उतनी ही पूर्वाग्रह से ग्रसित हैं जितनी किताबें हम सेंसर करने की कोशिश कर रहे हैं। कई किताबें जिन्हें सेंसरशिप से खतरा है, वे ऐतिहासिक तथ्यों के बारे में किताबें हैं, जैसे प्रलय। मुझे लगता है कि हमें महत्वपूर्ण घटनाओं के बारे में जानने का अधिकार है। एक कारण से, अगर हम ऐसी चीजों के बारे में भूल जाते हैं, तो वे दोहराए जाने की अधिक संभावना रखते हैं। क्या हम वास्तव में लाखों लोगों की हत्या को दोहराया जाना चाहते हैं? सिर्फ इसलिए कि हम शर्मिंदा हैं कि इसका मतलब यह नहीं है कि हमें इसे कालीन के नीचे झाडू देना चाहिए जहां यह भूखे मगरमच्छ की तरह फिर से छिपकर इंतजार कर सकता है। इसके बजाय पूर्वाग्रह की घटनाओं के बारे में पुस्तकों को एक उदाहरण के रूप में दिखाया जाना चाहिए कि हम कैसे कार्य नहीं करना चाहिए। जबकि कुछ किताबें शर्म की वजह से सेंसर की जाती हैं, कुछ को सेंसर किया जाता है क्योंकि लोगों के एक निश्चित समूह @ महीना1 को आपत्तिजनक लगता है। बहुत आसान उपाय है जो उन पुस्तकों को सेंसर करना है। नाराज समूहों को सिर्फ किताब को नजरअंदाज करना चाहिए। यदि यह पहली जगह में अपमानजनक है तो किसी को भी इसे पढ़ने के लिए मजबूर नहीं किया जाना चाहिए। पुस्तक को किसी अन्य तरीके से पोस्टर, और टेलीविज़न प्रसारण की तरह मजबूर नहीं किया जाना चाहिए। इसे लाइब्रेरी के एक निश्चित भाग में रखा जाना चाहिए ताकि पार्टियां इससे बचने के इच्छुक हों। किसी पुस्तक को पहली जगह में सेंसर किए जाने का मुख्य कारण यह है कि किसी को आपत्तिजनक लगता है। हालांकि, किसी को सिर्फ आक्रामक के रूप में कुछ कहने से रोक नहीं है? @ नाम1 ए @नाम2 सेंसरशिप के लिए एक बड़ा लक्ष्य है, लेकिन यह सभी के साथ उचित व्यवहार करने वाला है। अगर उस किताब को उस तरह से सेंसर किया गया था, तो यह कहना होगा कि कुछ लोग दूसरों से बेहतर हैं। कुछ देशों में सेंसरशिप के लिए एक और बड़ा लक्ष्य @नाम3 है। उस पुस्तक को सेंसर करना मूल रूप से @नाम4 आबादी को बताएगा कि वे गलत हैं। किसी चीज को सेंसर करना गलत है। न केवल यह खुद को दोहराने के लिए दुखद घटनाओं का कारण बन सकता है, नाराज पार्टियां बस किताब से बच सकती हैं। जबकि कुछ पुस्तकें लोगों को अपमानित करती हैं, एक पुस्तक को सेंसर करना अन्य पार्टियों के लिए अपमानजनक हो सकता है। सबसे आसान काम यह है कि इसे पढ़ने के लिए पाठक को छोड़ देना चाहिए कि क्या उन्हें इसे पढ़ना चाहिए या नहीं।
",4,4,4
